XAUJPY Historical Data (Extended with Synthetic)
Date,Open,High,Low,Close,Change(Pips),Change(%)
12/26/2025 18:00,707296.5,709305.0,706978.4,708972.6,1676.1,0.24,
12/26/2025 17:00,710529.1,710529.1,706941.6,707291.0,-3238.1,-0.46,
12/26/2025 16:00,710348.0,712214.0,710348.0,711263.0,915.0,0.13,
12/26/2025 15:00,707375.8,711390.0,707367.6,711016.5,3640.7,0.51,
12/26/2025 14:00,707302.3,708428.4,706652.6,707703.6,401.3,0.06,
12/26/2025 13:00,705034.4,707376.0,705034.4,707376.0,2341.6,0.33,
12/26/2025 12:00,705194.0,706178.2,705194.0,705736.7,542.7,0.08,
12/26/2025 11:00,706011.2,706069.1,704257.5,705029.8,-981.4,-0.14,
12/26/2025 10:00,706019.7,707290.1,705596.5,705911.0,-108.7,-0.02,
12/26/2025 09:00,706590.7,706768.6,705991.2,705991.2,-599.5,-0.08,
12/26/2025 08:00,705434.6,706255.9,705266.6,706244.1,809.5,0.11,
12/26/2025 07:00,705009.9,705529.6,704500.7,705250.5,240.6,0.03,
12/26/2025 06:00,704449.7,706013.8,704141.1,704979.4,529.7,0.08,
12/26/2025 05:00,703959.1,705152.4,703845.6,704439.2,480.1,0.07,
12/26/2025 04:00,702519.1,704435.1,702323.9,703939.1,1420.0,0.2,
12/26/2025 03:00,704272.9,705037.2,702441.6,702441.6,-1831.3,-0.26,
12/26/2025 02:00,703846.9,704206.5,702098.6,704206.5,359.6,0.05,
12/26/2025 01:00,706705.0,707938.6,703260.4,704013.8,-2691.2,-0.38,
12/26/2025 00:00,701651.0,702439.0,701561.0,702316.0,665.0,0.09,
12/25/2025 23:00,697914.0,701869.0,695342.0,701649.0,3735.0,0.53,
12/24/2025 18:00,698542.0,698908.0,698078.0,698313.0,-229.0,-0.03,
12/24/2025 17:00,697368.0,699481.8,697221.0,698557.0,1189.0,0.17,
12/24/2025 16:00,694544.4,697598.1,694077.0,697343.0,2798.6,0.4,
12/24/2025 15:00,695113.0,696978.0,692968.0,694403.0,-710.0,-0.1,
12/24/2025 14:00,699897.0,700180.0,694567.0,695291.0,-4606.0,-0.66,
12/24/2025 13:00,700425.0,700737.0,697734.0,699876.0,-549.0,-0.08,
12/24/2025 12:00,700051.0,700789.0,699873.0,700457.0,406.0,0.06,
12/24/2025 11:00,699757.0,700120.0,698740.0,700063.0,306.0,0.04,
12/24/2025 10:00,700153.0,701031.0,698513.0,699756.0,-397.0,-0.06,
12/24/2025 09:00,697957.0,700288.0,697798.0,700121.0,2164.0,0.31,
12/24/2025 08:00,698422.0,699879.0,697261.0,697830.0,-592.0,-0.08,
12/24/2025 07:00,699518.0,700141.0,698394.0,698394.0,-1124.0,-0.16,
12/24/2025 06:00,698936.0,700268.0,698006.0,699512.0,576.0,0.08,
12/24/2025 05:00,700816.0,700906.0,698476.0,698967.0,-1849.0,-0.26,
12/24/2025 04:00,700508.0,701262.0,700288.0,700823.0,315.0,0.04,
12/24/2025 03:00,697079.0,700817.0,696164.0,700536.0,3457.0,0.49,
12/24/2025 02:00,702901.0,703090.0,696570.0,696802.0,-6099.0,-0.88,
12/24/2025 01:00,703489.0,705240.0,702748.0,703004.0,-485.0,-0.07,
12/24/2025 00:00,702947.0,705248.0,702109.0,703476.0,529.0,0.08,
12/23/2025 23:00,700399.0,704380.0,700365.0,702946.0,2547.0,0.36,
12/23/2025 22:00,700682.4,700682.4,700682.4,700682.4,0.0,0.0,
12/23/2025 21:00,702700.0,702952.0,700143.0,700440.0,-2260.0,-0.32,
12/23/2025 20:00,701221.0,702976.0,700993.0,702802.0,1581.0,0.22,
12/23/2025 19:00,700360.0,702177.0,700360.0,701213.0,853.0,0.12,
12/23/2025 18:00,699138.8,700504.0,698793.0,700394.0,1255.2,0.18,
12/23/2025 17:00,699267.0,700020.0,698624.0,699558.0,291.0,0.04,
12/23/2025 16:00,697060.0,697693.0,696569.0,697181.0,121.0,0.02,
12/23/2025 15:00,695091.0,695791.0,692692.0,694265.0,-826.0,-0.12,
12/23/2025 14:00,700056.0,700319.0,696091.0,697097.0,-2959.0,-0.42,
12/23/2025 13:00,699724.0,701591.0,698900.0,699537.0,-187.0,-0.03,
12/23/2025 12:00,700664.0,700717.0,698898.0,699763.0,-901.0,-0.13,
12/23/2025 11:00,698964.0,700761.0,698728.0,700667.0,1703.0,0.24,
12/23/2025 10:00,698584.0,699663.0,698454.0,698957.0,373.0,0.05,
12/23/2025 09:00,700026.0,700069.0,697389.0,698580.0,-1446.0,-0.21,
12/23/2025 08:00,700007.0,700776.0,699446.0,700029.0,22.0,0.0,
12/23/2025 07:00,699396.0,700387.0,699034.0,700008.0,612.0,0.09,
12/23/2025 06:00,697873.0,699390.0,697366.0,699366.0,1493.0,0.21,
12/23/2025 05:00,698988.0,699456.0,697749.0,697914.0,-1074.0,-0.15,
12/23/2025 04:00,700470.0,700522.0,698783.0,698981.0,-1489.0,-0.21,
12/23/2025 03:00,702285.0,702649.0,700253.0,700537.0,-1748.0,-0.25,
12/23/2025 02:00,701733.0,702677.0,700663.0,702175.0,442.0,0.06,
12/23/2025 01:00,699909.0,702247.0,699599.0,701745.0,1836.0,0.26,
12/23/2025 00:00,699599.0,700500.0,699086.0,699889.0,290.0,0.04,
12/22/2025 23:00,698157.0,699773.0,698024.0,699618.0,1461.0,0.21,
12/22/2025 22:00,697754.6,697754.6,697754.6,697754.6,0.0,0.0,
12/22/2025 21:00,696820.0,698487.0,696764.0,697773.0,953.0,0.14,
12/22/2025 20:00,695602.0,696925.0,695470.0,696814.0,1212.0,0.17,
12/22/2025 19:00,696075.0,696185.0,695358.0,695607.0,-468.0,-0.07,
12/22/2025 18:00,696213.0,696613.0,695342.0,696078.0,-135.0,-0.02,
12/22/2025 17:00,696589.0,696803.0,694871.0,696127.0,-462.0,-0.07,
12/22/2025 16:00,695651.0,697025.0,695168.5,696580.0,929.0,0.13,
12/22/2025 15:00,693875.0,695879.0,693172.0,695672.0,1797.0,0.26,
12/22/2025 14:00,695330.0,695833.0,692841.0,694988.0,-342.0,-0.05,
12/22/2025 13:00,695027.0,695698.0,694029.0,695332.0,305.0,0.04,
12/22/2025 12:00,694185.0,695009.0,693551.0,695006.0,821.0,0.12,
12/22/2025 11:00,693909.0,694475.0,693414.0,694239.0,330.0,0.05,
12/22/2025 10:00,694585.0,694889.0,693503.0,693910.0,-675.0,-0.1,
12/22/2025 09:00,694498.0,695153.0,694321.0,694571.0,73.0,0.01,
12/22/2025 08:00,695201.0,695201.0,693909.0,694514.0,-687.0,-0.1,
12/22/2025 07:00,695338.0,695531.0,694178.0,695239.0,-99.0,-0.01,
12/22/2025 06:00,692410.0,695438.0,692110.0,695344.0,2934.0,0.42,
12/22/2025 05:00,691833.0,693720.0,691707.0,692375.0,542.0,0.08,
12/22/2025 04:00,691050.0,692188.0,690943.0,691850.0,800.0,0.12,
12/22/2025 03:00,690406.0,691532.0,690210.0,691028.0,622.0,0.09,
12/22/2025 02:00,689335.0,690695.0,688570.0,690374.0,1039.0,0.15,
12/22/2025 01:00,687646.0,689959.0,686598.0,689338.0,1692.0,0.25,
12/22/2025 00:00,686404.0,688148.0,686404.0,687657.0,1253.0,0.18,
12/21/2025 23:00,683420.0,686886.0,683371.0,686375.0,2955.0,0.43,
12/19/2025 21:00,684252.0,684478.4,683741.0,684452.1,200.1,0.03,
12/19/2025 20:00,684476.0,684748.0,683415.0,684310.0,-166.0,-0.02,
12/19/2025 19:00,684940.0,685453.0,684473.0,684473.0,-467.0,-0.07,
12/19/2025 18:00,685388.0,685756.0,683948.0,684935.0,-453.0,-0.07,
12/19/2025 17:00,684670.8,685850.0,684612.3,685386.0,715.2,0.1,
12/19/2025 16:00,684704.0,685663.0,683676.0,684598.0,-106.0,-0.02,
12/19/2025 15:00,681964.0,684253.0,681950.0,684247.0,2283.0,0.33,
12/19/2025 14:00,680914.0,682414.0,679256.0,681603.0,689.0,0.1,
12/19/2025 13:00,680320.0,682049.0,680233.0,680919.0,599.0,0.09,
12/19/2025 12:00,680732.0,680817.0,679618.0,680351.0,-381.0,-0.06,
12/19/2025 11:00,680822.0,681070.0,680356.0,680733.0,-89.0,-0.01,
12/19/2025 10:00,680587.0,681317.0,680273.0,680858.0,271.0,0.04,
12/19/2025 09:00,678862.0,680608.0,678359.0,680577.0,1715.0,0.25,
12/19/2025 08:00,677489.0,679156.0,677357.0,678869.0,1380.0,0.2,
12/19/2025 07:00,674925.0,677631.0,674511.0,677520.0,2595.0,0.38,
12/19/2025 06:00,674772.0,676338.0,674194.0,674972.0,200.0,0.03,
12/19/2025 05:00,674614.0,675016.0,673254.0,674748.0,134.0,0.02,
12/19/2025 04:00,673015.0,674667.0,672460.0,674598.0,1583.0,0.23,
12/19/2025 03:00,672578.0,674516.0,671666.0,673059.0,481.0,0.07,
12/19/2025 02:00,673254.0,673844.0,671905.0,672576.0,-678.0,-0.1,
12/19/2025 01:00,673764.0,674113.0,671144.0,673286.0,-478.0,-0.07,
12/19/2025 00:00,674388.0,674733.0,673680.0,673731.0,-657.0,-0.1,
12/18/2025 23:00,674234.0,674791.0,673944.0,674336.0,102.0,0.02,
12/18/2025 22:00,673851.4,673851.4,673851.4,673851.4,0.0,0.0,
12/18/2025 21:00,674532.0,674532.0,673352.0,673864.0,-668.0,-0.1,
12/18/2025 20:00,672589.9,674915.0,672589.9,674586.0,1996.1,0.3,
12/18/2025 19:00,674154.0,674480.0,672262.0,672485.0,-1669.0,-0.25,
12/18/2025 18:00,674413.0,675584.0,674095.0,674393.0,-20.0,0.0,
12/18/2025 17:00,678156.0,678719.0,672638.0,673937.0,-4219.0,-0.63,
12/18/2025 16:00,674655.0,680031.0,674638.0,678944.0,4289.0,0.63,
12/18/2025 15:00,673009.0,674970.0,672761.0,674903.0,1894.0,0.28,
12/18/2025 14:00,674704.0,675054.0,670693.0,671197.0,-3507.0,-0.52,
12/18/2025 13:00,673134.0,675153.0,672077.0,674887.0,1753.0,0.26,
12/18/2025 12:00,673878.0,674016.0,672521.0,673251.0,-627.0,-0.09,
12/18/2025 11:00,674127.0,674604.0,673664.0,673879.0,-248.0,-0.04,
12/18/2025 10:00,674172.0,674646.0,673974.0,674119.0,-53.0,-0.01,
12/18/2025 09:00,674299.0,674640.0,673779.0,674154.0,-145.0,-0.02,
12/18/2025 08:00,675359.0,675528.0,673609.0,674304.0,-1055.0,-0.16,
12/18/2025 07:00,675703.0,676349.0,675093.0,675353.0,-350.0,-0.05,
12/18/2025 06:00,675154.7,675806.0,674658.3,675700.0,545.3,0.08,
12/18/2025 05:00,674588.0,675842.0,674417.0,675110.0,522.0,0.08,
12/18/2025 04:00,674909.0,675003.0,674014.0,674553.0,-356.0,-0.05,
12/18/2025 03:00,674977.0,675490.0,674536.0,674913.0,-64.0,-0.01,
12/18/2025 02:00,674682.0,675647.0,674384.0,674994.0,312.0,0.05,
12/18/2025 01:00,673906.0,674692.0,672702.0,674670.0,764.0,0.11,
12/18/2025 00:00,674637.0,675445.0,673736.0,673906.0,-731.0,-0.11,
12/17/2025 23:00,674752.0,675345.0,674521.0,674640.0,-112.0,-0.02,
12/17/2025 22:00,675431.5,675431.5,675431.5,675431.5,0.0,0.0,
12/17/2025 21:00,675884.0,676702.0,675251.0,675380.0,-504.0,-0.07,
12/17/2025 20:00,675033.0,676606.0,674668.0,675931.0,898.0,0.13,
12/17/2025 19:00,674852.0,675605.0,674297.0,675387.0,535.0,0.08,
12/17/2025 18:00,675361.0,675927.0,674914.0,675532.0,171.0,0.03,
12/17/2025 17:00,674306.0,674443.0,673345.0,674377.0,71.0,0.01,
12/17/2025 16:00,672914.0,673684.0,671814.0,671985.0,-929.0,-0.14,
12/17/2025 15:00,674534.0,675893.0,673543.0,674330.0,-204.0,-0.03,
12/17/2025 14:00,674919.0,675426.0,672269.0,675139.0,220.0,0.03,
12/17/2025 13:00,671305.0,674790.0,671055.0,674591.0,3286.0,0.49,
12/17/2025 12:00,671383.0,672315.0,671008.0,671333.0,-50.0,-0.01,
12/17/2025 11:00,671212.0,671852.0,671067.0,671372.0,160.0,0.02,
12/17/2025 10:00,671413.0,672133.0,669695.0,671208.0,-205.0,-0.03,
12/17/2025 09:00,671641.0,672312.0,671211.0,671432.0,-209.0,-0.03,
12/17/2025 08:00,671440.0,671836.0,670283.0,671664.0,224.0,0.03,
12/17/2025 07:00,672525.0,672537.0,671071.0,671450.0,-1075.0,-0.16,
12/17/2025 06:00,672366.0,673375.0,672010.0,672543.0,177.0,0.03,
12/17/2025 05:00,671613.0,673637.0,671202.0,672380.0,767.0,0.11,
12/17/2025 04:00,669633.0,671947.0,669518.0,671627.0,1994.0,0.3,
12/17/2025 03:00,668699.0,669935.0,668176.0,669660.0,961.0,0.14,
12/17/2025 02:00,669146.0,669624.0,668143.0,668701.0,-445.0,-0.07,
12/17/2025 01:00,666673.0,669183.0,666625.0,669172.0,2499.0,0.37,
12/17/2025 00:00,666675.0,668153.0,666449.0,666713.0,38.0,0.01,
12/16/2025 23:00,665656.0,667033.0,665619.0,666687.0,1031.0,0.15,
12/16/2025 22:00,665668.0,665668.0,665668.0,665668.0,0.0,0.0,
12/16/2025 21:00,666301.0,666476.0,665384.0,665550.0,-751.0,-0.11,
12/16/2025 20:00,666575.9,666866.2,665744.0,666327.0,-248.9,-0.04,
12/16/2025 19:00,667135.0,667209.0,665502.0,666095.0,-1040.0,-0.16,
12/16/2025 18:00,665602.0,666104.0,665064.0,665688.0,86.0,0.01,
12/16/2025 17:00,665757.0,667077.0,665652.0,666030.0,273.0,0.04,
12/16/2025 16:00,668559.0,669352.0,667582.0,668292.0,-267.0,-0.04,
12/16/2025 15:00,668538.0,670241.0,666694.0,667859.0,-679.0,-0.1,
12/16/2025 14:00,667266.0,670666.0,666903.0,669310.0,2044.0,0.31,
12/16/2025 13:00,663921.0,666890.0,663416.0,666465.0,2544.0,0.38,
12/16/2025 12:00,662387.0,664445.0,662117.0,663938.0,1551.0,0.23,
12/16/2025 11:00,662393.0,662699.0,661909.0,662367.0,-26.0,0.0,
12/16/2025 10:00,662736.0,663180.0,661921.0,662387.0,-349.0,-0.05,
12/16/2025 09:00,663642.0,663642.0,662289.0,662721.0,-921.0,-0.14,
12/16/2025 08:00,664039.0,664394.0,662161.0,663547.0,-492.0,-0.07,
12/16/2025 07:00,664227.0,664390.0,663002.0,664074.0,-153.0,-0.02,
12/16/2025 06:00,663314.0,664946.0,663067.0,664212.0,898.0,0.14,
12/16/2025 05:00,663956.0,664201.0,661001.0,663318.0,-638.0,-0.1,
12/16/2025 04:00,664555.0,664664.0,663757.0,663982.0,-573.0,-0.09,
12/16/2025 03:00,663951.0,664653.0,662386.0,664545.0,594.0,0.09,
12/16/2025 02:00,667208.0,667892.0,663376.0,663915.0,-3293.0,-0.5,
12/16/2025 01:00,667663.0,669244.0,666235.0,667212.0,-451.0,-0.07,
12/16/2025 00:00,667273.0,668515.0,666320.0,667706.0,433.0,0.06,
12/15/2025 23:00,668198.0,668498.0,666962.0,667235.0,-963.0,-0.14,
12/15/2025 22:00,668249.3,668249.3,668249.3,668249.3,0.0,0.0,
12/15/2025 21:00,668268.0,668337.0,667585.0,668128.0,-140.0,-0.02,
12/15/2025 20:00,669700.0,669815.0,667466.0,668246.0,-1454.0,-0.22,
12/15/2025 19:00,670066.0,670798.0,669346.0,669704.0,-362.0,-0.05,
12/15/2025 18:00,668589.8,670121.0,668038.5,670076.0,1486.2,0.22,
12/15/2025 17:00,667295.0,668719.0,666458.0,668661.0,1366.0,0.2,
12/15/2025 16:00,669982.0,670018.0,665563.0,665830.0,-4152.0,-0.62,
12/15/2025 15:00,669771.0,670606.0,667902.0,669358.0,-413.0,-0.06,
12/15/2025 14:00,672179.0,672867.0,668816.0,669213.0,-2966.0,-0.44,
12/15/2025 13:00,673955.0,673976.0,671874.0,672100.0,-1855.0,-0.28,
12/15/2025 12:00,672782.0,674156.0,672672.0,673921.0,1139.0,0.17,
12/15/2025 11:00,672981.0,673079.0,672148.0,672792.0,-189.0,-0.03,
12/15/2025 10:00,672917.0,674364.0,672769.0,672938.0,21.0,0.0,
12/15/2025 09:00,674549.0,674606.0,672920.0,672953.0,-1596.0,-0.24,
12/15/2025 08:00,673694.0,674843.0,673535.0,674553.0,859.0,0.13,
12/15/2025 07:00,673656.0,674281.0,672585.0,673709.0,53.0,0.01,
12/15/2025 06:00,673330.0,674399.0,672871.0,673663.0,333.0,0.05,
12/15/2025 05:00,671574.0,673605.0,671261.0,673369.0,1795.0,0.27,
12/15/2025 04:00,672487.0,672601.0,671094.0,671577.0,-910.0,-0.14,
12/15/2025 03:00,672415.0,672719.0,671112.0,672483.0,68.0,0.01,
12/15/2025 02:00,672609.0,673232.0,671958.0,672410.0,-199.0,-0.03,
12/15/2025 01:00,671533.0,673734.0,671082.0,672576.0,1043.0,0.16,
12/15/2025 00:00,670499.0,671732.0,670292.0,671442.0,943.0,0.14,
12/14/2025 23:00,669339.0,671221.0,669246.0,670506.0,1167.0,0.17,
12/12/2025 21:00,670127.0,670580.0,669640.0,670179.2,52.2,0.01,
12/12/2025 20:00,669764.4,670683.0,668203.0,670186.0,421.6,0.06,
12/12/2025 19:00,669041.0,670220.0,668375.0,669893.0,852.0,0.13,
12/12/2025 18:00,669065.0,670432.0,668673.0,669423.0,358.0,0.05,
12/12/2025 17:00,667130.0,668617.0,665800.0,668306.0,1176.0,0.18,
12/12/2025 16:00,668777.0,669692.0,665138.0,668356.0,-421.0,-0.06,
12/12/2025 15:00,677678.0,678070.0,669309.0,672765.0,-4913.0,-0.73,
12/12/2025 14:00,677414.0,678130.0,675340.0,678049.0,635.0,0.09,
12/12/2025 13:00,674961.0,677660.0,674267.0,677364.0,2403.0,0.35,
12/12/2025 12:00,676082.0,676484.0,674945.0,674962.0,-1120.0,-0.17,
12/12/2025 11:00,675073.0,676603.0,674698.0,676089.0,1016.0,0.15,
12/12/2025 10:00,673140.0,675310.0,672525.0,675071.0,1931.0,0.29,
12/12/2025 09:00,671385.0,673423.0,671115.0,673121.0,1736.0,0.26,
12/12/2025 08:00,667266.0,671481.0,667264.0,671358.0,4092.0,0.61,
12/12/2025 07:00,666626.0,667558.0,666475.0,667283.0,657.0,0.1,
12/12/2025 06:00,666379.0,667174.0,665827.0,666593.0,214.0,0.03,
12/12/2025 05:00,664398.0,666524.0,664365.0,666364.0,1966.0,0.3,
12/12/2025 04:00,664951.0,665066.0,664218.0,664417.0,-534.0,-0.08,
12/12/2025 03:00,664749.0,665496.0,664406.0,664930.0,181.0,0.03,
12/12/2025 02:00,664791.0,665823.0,664582.0,664718.0,-73.0,-0.01,
12/12/2025 01:00,664700.0,665555.0,663448.0,664794.0,94.0,0.01,
12/12/2025 00:00,664894.0,666157.0,664381.0,664684.0,-210.0,-0.03,
12/11/2025 23:00,665957.0,666194.0,664622.0,664905.0,-1052.0,-0.16,
12/11/2025 22:00,665819.3,665819.3,665819.3,665819.3,0.0,0.0,
12/11/2025 21:00,665282.0,666417.0,664642.0,665700.0,418.0,0.06,
12/11/2025 20:00,664941.0,665348.0,663649.0,665348.0,407.0,0.06,
12/11/2025 19:00,663094.0,665112.0,662426.0,664911.0,1817.0,0.27,
12/11/2025 18:00,664215.0,665496.0,662890.0,663151.0,-1064.0,-0.16,
12/11/2025 17:00,663040.0,664360.0,662718.0,664196.0,1156.0,0.17,
12/11/2025 16:00,659648.6,664005.0,659648.6,663023.0,3374.4,0.51,
12/11/2025 15:00,655594.0,660416.0,655311.0,660110.0,4516.0,0.68,
12/11/2025 14:00,655446.0,658254.0,654579.0,656403.0,957.0,0.15,
12/11/2025 13:00,656640.0,656794.0,654155.0,655335.0,-1305.0,-0.2,
